NUTS_ID,Year,weighted_avg_VegC,weighted_avg_LitterC,weighted_avg_SoilC,weighted_avg_HarvSlowC,weighted_avg_Total,intersected_surface_area_km2,official_surface_area_2021
AT32,1916,3.495741246445,2.3711812533440044,5.1478623846907725,0.17537592689317522,11.190117614190022,517.4428976422291,7154.0
AT32,1917,3.4824508615495056,2.330293410085631,5.146053773167704,0.17473410640931977,11.132637145323233,517.4428976422291,7154.0
AT32,1918,3.4807829511573805,2.3185719391636987,5.146053773167704,0.1749872918143929,11.120290961192104,517.4428976422291,7154.0
AT32,1919,3.448383018531534,2.322632710721384,5.150566002102769,0.17524047721946603,11.097717214464081,517.4428976422291,7154.0
AT32,1920,3.460406869733978,2.299923235184469,5.151522804919839,0.1754936626245392,11.087284775534682,517.4428976422291,7154.0
AT32,1921,3.468152052290764,2.258135274147524,5.148714193396771,0.17659865673561057,11.05074836786467,517.4428976422291,7154.0
AT32,1922,3.446907430816528,2.277855064633993,5.1478623846907725,0.17845046544160884,11.051075345582904,517.4428976422291,7154.0
AT32,1923,3.4547524955947426,2.2492075255928103,5.146905581873702,0.1778518421406837,11.027908833678872,517.4428976422291,7154.0
AT32,1924,3.4534005929062883,2.2510158579806974,5.146905581873702,0.17806183036282655,11.029427060306446,517.4428976422291,7154.0
AT32,1925,3.464985588784055,2.2326900452005116,5.145096970350635,0.17825321883975856,11.02098262599203,517.4428976422291,7154.0
AT32,1926,3.4897670850283977,2.2127104165514537,5.145096970350635,0.17846320706190139,11.025037678992387,517.4428976422291,7154.0
AT32,1927,3.490532778503716,2.208147967370494,5.1422883588275665,0.17786458376097627,11.019685497168751,517.4428976422291,7154.0
AT32,1928,3.4733655203644096,2.2176422032280323,5.138627938598501,0.1781177691660494,11.007710234174063,517.4428976422291,7154.0
AT32,1929,3.46245275776019,2.210215525628908,5.135924321186504,0.1782659604600511,10.986963559146725,517.4428976422291,7154.0
AT32,1930,3.447074861958111,2.188889943586582,5.13241209225144,0.1833895543163333,10.951766452112464,517.4428976422291,7154.0
AT32,1931,3.3984579180471557,2.204574682118186,5.130838066388234,0.1884513512444744,10.921637000131264,517.4428976422291,7154.0
AT32,1932,3.362796891150405,2.17994049136498,5.128325837453169,0.1927231363947583,10.862934547657314,517.4428976422291,7154.0
AT32,1933,3.3093351615964166,2.201439699544571,5.129369034636099,0.2011489709639622,10.840397860852123,517.4428976422291,7154.0
AT32,1934,3.2886738555644848,2.1848352181187276,5.126856805701035,0.20446395329717645,10.804724838570353,517.4428976422291,7154.0
AT32,1935,3.231717547657818,2.193958596199789,5.125196385471968,0.2093343617483855,10.76020689107796,517.4428976422291,7154.0
AT32,1936,3.2120346569395744,2.2077641949714484,5.124492768059972,0.21339615867652661,10.757687778647522,517.4428976422291,7154.0
AT32,1937,3.1825098259518083,2.1896221409375456,5.122999138870118,0.21911837583373392,10.714249481593207,517.4428976422291,7154.0
AT32,1938,3.1431994884081433,2.180574578100247,5.120696898157196,0.2248219932457305,10.66939795202239,517.4428976422291,7154.0
AT32,1939,3.116877901714736,2.1776303773358796,5.120098274856272,0.2288837901738716,10.643490344080757,517.4428976422291,7154.0
AT32,1940,3.104778159060898,2.173303399617648,5.121370060006555,0.2328405929909413,10.631483600152974,517.4428976422291,7154.0
AT32,1941,3.078892770283572,2.1707377497203666,5.121623245411628,0.23590238991908236,10.60715615533465,517.4428976422291,7154.0
AT32,1942,3.0426646010189895,2.159959454192346,5.1202346103328455,0.2406060073310789,10.562717858280335,517.4428976422291,7154.0
AT32,1943,3.031509805364794,2.1459162570094157,5.116185555024997,0.24275419862508063,10.53647081013536,517.4428976422291,7154.0
AT32,1944,3.01052779844232,2.143484285180113,5.1165005373582115,0.2450073840301538,10.516328616533865,517.4428976422291,7154.0
AT32,1945,2.9779295026738986,2.1336628836394294,5.1159205138024975,0.2506246070762897,10.478032513081045,517.4428976422291,7154.0
AT32,1946,2.9450931692044207,2.12006677817951,5.113575075906645,0.25272960118736115,10.431612815771938,517.4428976422291,7154.0
AT32,1947,2.912361550710833,2.093397299109204,5.10786560036973,0.2557296011873611,10.370205860083129,517.4428976422291,7154.0
AT32,1948,2.8864388228754945,2.092795056389186,5.107581959402021,0.26028502730535596,10.347890877749915,517.4428976422291,7154.0
AT32,1949,2.861680292030731,2.0915654430513766,5.107088330212167,0.26303184190028284,10.324217715900556,517.4428976422291,7154.0
AT32,1950,2.8734634203132132,2.053214286598197,5.103101071832459,0.2575196129652183,10.288088403486945,517.4428976422291,7154.0
AT32,1951,2.8684458459384587,2.0433920476519707,5.100755633936608,0.25281599555322176,10.265409523080256,517.4428976422291,7154.0
AT32,1952,2.882562695866957,2.0242193984878396,5.100218807563823,0.2490691809582949,10.256921891582913,517.4428976422291,7154.0
AT32,1953,2.890291936087129,1.99859543151392,5.101280604491964,0.24781599555322173,10.237088961757307,517.4428976422291,7154.0
AT32,1954,2.886595481305688,1.9987179999997464,5.101595586825178,0.24747641578228796,10.2352372926189,517.4428976422291,7154.0
AT32,1955,2.8918980011537907,1.9970818980732186,5.103570989387459,0.24366780425922002,10.23632368698476,517.4428976422291,7154.0
AT32,1956,2.8750483827562947,2.005623557200465,5.10469458324374,0.24511823626614346,10.230632950760645,517.4428976422291,7154.0
AT32,1957,2.911386797589182,1.9753833925508653,5.102157756870956,0.2415628101481486,10.230490757159153,517.4428976422291,7154.0
AT32,1958,2.8987393981155893,1.9633028563099226,5.098620930498172,0.2413096247430755,10.20192961248383,517.4428976422291,7154.0
AT32,1959,2.9105355471535455,1.9427169746292907,5.0952322954193905,0.24107503908321312,10.190411664991439,517.4428976422291,7154.0
AT32,1960,2.933640541264618,1.9340192153422118,5.094442283641534,0.23911823626614345,10.200325270625576,517.4428976422291,7154.0
AT32,1961,2.96664551358667,1.9006002642683824,5.090010451379822,0.23481599555322175,10.19292403349409,517.4428976422291,7154.0
AT32,1962,2.967182479527045,1.8931007769536106,5.0882204396019635,0.23366780425922,10.182276494452909,517.4428976422291,7154.0
AT32,1963,2.980645653154261,1.8706191431487742,5.084578619118108,0.23166780425922,10.167511219680364,517.4428976422291,7154.0
AT32,1964,2.983881264184579,1.8580509754104866,5.080189984039326,0.23237142167121658,10.155240459900536,517.4428976422291,7154.0
AT32,1965,2.9762575763458403,1.8620821772083997,5.079356775078538,0.23232822448828624,10.149172944415065,517.4428976422291,7154.0
AT32,1966,2.9858503415218474,1.8569644414770354,5.076671757411753,0.2297296011873611,10.149111147486925,517.4428976422291,7154.0
AT32,1967,2.9788495952865723,1.8483794455992686,5.072986739744967,0.23122323037721484,10.130630399484952,517.4428976422291,7154.0
AT32,1968,3.0025209855301993,1.8322813349835716,5.069493110555113,0.2287296011873611,10.132920038145175,517.4428976422291,7154.0
AT32,1969,3.0149383045658893,1.8133882402679646,5.065999481365259,0.22606918095829487,10.119605195379549,517.4428976422291,7154.0
AT32,1970,3.0251970689606993,1.8175482873793933,5.065271266515542,0.22460014920616067,10.132659969244726,517.4428976422291,7154.0
AT32,1971,3.0439367209250707,1.7899194876510112,5.059969025802622,0.22317431463695678,10.11710454312673,517.4428976422291,7154.0
AT32,1972,3.0501837690700446,1.7950549373247207,5.056475396612767,0.22434710336867805,10.125209397670215,517.4428976422291,7154.0
AT32,1973,3.0293819014747605,1.7874623117163042,5.053024964605845,0.22622350951239587,10.096049490126374,517.4428976422291,7154.0
AT32,1974,3.022691632350741,1.8020227101563515,5.051339946939057,0.22650129235518848,10.101703773095341,517.4428976422291,7154.0
AT32,1975,3.025025074861576,1.7858128615017992,5.04959313234413,0.22492726649198289,10.08531513801656,517.4428976422291,7154.0
AT32,1976,3.0109208269857795,1.7773870269325953,5.047846317749205,0.22676047545277037,10.062914647120351,517.4428976422291,7154.0
AT32,1977,3.0287219967431107,1.7596778305308618,5.04439588574228,0.2262482465177059,10.0591057564621,517.4428976422291,7154.0
AT32,1978,3.0449366781521254,1.7595423808571526,5.042945453735357,0.2249892029877145,10.073179130072488,517.4428976422291,7154.0
AT32,1979,3.0479557449974304,1.7501901990335167,5.041346830434432,0.22605699760836434,10.066463377707882,517.4428976422291,7154.0
AT32,1980,3.0318330369440134,1.7538996745704314,5.040556818656575,0.2288038122032912,10.055093342374313,517.4428976422291,7154.0
AT32,1981,3.039455978547477,1.7405170371841576,5.037106386649652,0.22914339197422495,10.046179597172582,517.4428976422291,7154.0
AT32,1982,3.0414988965952263,1.7252825910918863,5.0326559546427285,0.22937797763408732,10.02785861714686,517.4428976422291,7154.0
AT32,1983,3.0532454320549727,1.7052209337313355,5.026248719818735,0.23052616892808905,10.014284451716062,517.4428976422291,7154.0
AT32,1984,3.0537456656050193,1.707652765993048,5.024501905223809,0.23150756918287826,10.017512900115824,517.4428976422291,7154.0
AT32,1985,3.0381606697272523,1.7077882156667572,5.021903281922883,0.23685300707873028,10.004661977212695,517.4428976422291,7154.0
AT32,1986,3.0612829590778974,1.6878256942923597,5.016601041209961,0.23544577225473715,10.002007275540956,517.4428976422291,7154.0
AT32,1987,3.062702656387002,1.68586889147529,5.014811029432105,0.2364703696924567,9.998957941097924,517.4428976422291,7154.0
AT32,1988,3.0840655290900183,1.6717089839314518,5.009551985902113,0.2350199376855333,10.000303239426188,517.4428976422291,7154.0
AT32,1989,3.097596078635113,1.6713940015982376,5.006805171307187,0.2378531466463208,10.013710195114998,517.4428976422291,7154.0
AT32,1990,3.1505577142066445,1.6472772912373297,5.002354739300263,0.23401993768553328,10.034314676540841,517.4428976422291,7154.0
AT32,1991,3.1475036865767434,1.6458631729179622,4.99890430729334,0.23451356687538702,10.026784733663433,517.4428976422291,7154.0
AT32,1992,3.155522286321954,1.6257583183744815,4.992540269652278,0.2325753638035281,10.006396238152238,517.4428976422291,7154.0
AT32,1993,3.1593130443350863,1.61876431606699,4.9880898376453535,0.23313078992152292,9.999341185151883,517.4428976422291,7154.0
AT32,1994,3.1950396755439843,1.587647745273673,4.980978985409363,0.227168128979535,9.990667744167343,517.4428976422291,7154.0
AT32,1995,3.2300383710383467,1.570277849507692,4.976571750585371,0.22261270286154017,9.999395679881879,517.4428976422291,7154.0
AT32,1996,3.2391679625871377,1.5767281419470247,4.9748681331733735,0.22231632027353673,10.013889169504141,517.4428976422291,7154.0
AT32,1997,3.267050226855774,1.5667035445093052,4.973078121395517,0.22127312309060643,10.028210009962276,517.4428976422291,7154.0
AT32,1998,3.2911178819088334,1.554851735803307,4.967627689388593,0.2203349200187475,10.03397542430241,517.4428976422291,7154.0
AT32,1999,3.3333757605007786,1.527994208539981,4.96217725738167,0.21603267930582584,10.039623102911184,517.4428976422291,7154.0
AT32,2000,3.357252166644496,1.5114819796049161,4.9547700225576765,0.2159462849399652,10.039493650929986,517.4428976422291,7154.0
AT32,2001,3.3841596350185363,1.4977785017605103,4.948362787733683,0.21577949390075268,10.046037221230552,517.4428976422291,7154.0
AT32,2002,3.397999727474698,1.4968647565587807,4.941955552909691,0.21903853743074406,10.055753580262841,517.4428976422291,7154.0
AT32,2003,3.412611092395916,1.4773712669365173,4.934486521157557,0.2205939635487389,10.045019646855799,517.4428976422291,7154.0
AT32,2004,3.4419563907241773,1.4762848725706565,4.931591515268629,0.22055076636580856,10.069636730334343,517.4428976422291,7154.0
AT32,2005,3.4498522824159714,1.4728648961263708,4.927992891967703,0.2221061924838034,10.073563077588775,517.4428976422291,7154.0
AT32,2006,3.4747903459202396,1.4604576613023779,4.921542459960779,0.22110619248380342,10.07793985685013,517.4428976422291,7154.0
AT32,2007,3.494654010443665,1.4603712669365174,4.915987033842785,0.22297660093501243,10.09309390626905,517.4428976422291,7154.0
AT32,2008,3.53153613514471,1.4456617913996024,4.912135225136787,0.22101979811794278,10.110457943910115,517.4428976422291,7154.0
AT32,2009,3.5732325899261514,1.434532339418402,4.906579799018792,0.21765576047687998,10.132148680134225,517.4428976422291,7154.0
AT32,2010,3.5632956913599303,1.4469884899826533,4.903832984423865,0.22268021834700902,10.137692390002385,517.4428976422291,7154.0
AT32,2011,3.623824469299293,1.4229277184249682,4.899129367011868,0.21833478045115698,10.163407723664218,517.4428976422291,7154.0
AT32,2012,3.6632857317531875,1.4139836572281907,4.893573940893873,0.2166929599673016,10.187579487025486,517.4428976422291,7154.0
AT32,2013,3.647606990914092,1.4179649179153897,4.889913520664808,0.21937197994157856,10.174857409435866,517.4428976422291,7154.0
AT32,2014,3.6682728505653044,1.417903260554839,4.885314897363882,0.21760656560144095,10.189140771268397,517.4428976422291,7154.0
AT32,2015,3.655495301272559,1.4097366090832173,4.87999405690575,0.2212915832682267,10.166474353346823,517.4428976422291,7154.0
AT32,2016,3.7111848725586256,1.4014529681155061,4.877247242310823,0.215989342555305,10.205874425540259,517.4428976422291,7154.0
AT32,2017,3.7447764727965858,1.3964529681155062,4.872735013375758,0.21764976278437126,10.23161421707222,517.4428976422291,7154.0
AT32,2018,3.756540255098584,1.3804166544279501,4.865475969845767,0.21987835075172485,10.221459421418027,517.4428976422291,7154.0
AT32,2019,3.728881278942744,1.397045454156332,4.859920543727772,0.22760642603385045,10.213558696971772,517.4428976422291,7154.0
AT32,2020,3.7652256914681397,1.3876077637697013,4.857068735021774,0.22681641425599322,10.236718604515609,517.4428976422291,7154.0
AT32,2021,3.7938421682790016,1.3907558154961124,4.8552787232439165,0.22683501400120404,10.266649924092093,517.4428976422291,7154.0
AT32,2022,3.7989834760776287,1.38643497503798,4.848766494308852,0.22794000811227547,10.262124953536736,517.4428976422291,7154.0
AT33,1901,3.219126948855173,3.003342456066207,6.3056232118419775,0.11882719459911374,12.64667463467331,4347.233274778634,12648.0
AT33,1902,3.206874672009815,2.9918412116178428,6.306371655981833,0.11962752395763077,12.625499401320308,4347.233274778634,12648.0
AT33,1903,3.1932561146579284,2.982315209693356,6.307709944918138,0.12060226259207618,12.603941171269284,4347.233274778634,12648.0
AT33,1904,3.188782715735478,2.961487817931227,6.307096433077381,0.12199602844349582,12.579266873447484,4347.233274778634,12648.0
AT33,1905,3.1341997661768852,2.987836230476498,6.307409826118458,0.12348221285253766,12.553134557436136,4347.233274778634,12648.0
AT33,1906,3.1282363534298696,2.974823930391949,6.308686190889964,0.12443800673163825,12.536432469802039,4347.233274778634,12648.0
AT33,1907,3.1139125732225637,2.9602641031907964,6.310531523044858,0.1252363476686239,12.509477530739474,4347.233274778634,12648.0
AT33,1908,3.073563492338284,2.9791798142711547,6.311009693457726,0.12677056385636143,12.490105372966989,4347.233274778634,12648.0
AT33,1909,3.0343754997001717,3.004585202495117,6.314889430490861,0.12775883332648708,12.481161085452257,4347.233274778634,12648.0
AT33,1910,3.0441495619955248,2.990990790576855,6.317857567250628,0.12655827831973512,12.479472519961881,4347.233274778634,12648.0
AT33,1911,3.01810719710333,2.971889323450577,6.317586775121313,0.12536929670466246,12.43321076203686,4347.233274778634,12648.0
AT33,1912,3.029006493322511,2.9735464964309912,6.3180023460713866,0.12477105482551784,12.445051057149005,4347.233274778634,12648.0
AT33,1913,3.0459725484659557,2.9533021790555667,6.320462775612757,0.12378611513159031,12.443676355037589,4347.233274778634,12648.0
AT33,1914,3.061299128915733,2.9341495971873135,6.321385270153902,0.12340199630673965,12.440090956176913,4347.233274778634,12648.0
AT33,1915,3.077778546959743,2.9118932158450193,6.321699281239815,0.12280894684526113,12.434042527668934,4347.233274778634,12648.0
AT33,1916,3.0999534046590136,2.900054497553048,6.322502312664917,0.12239818460053281,12.445200528074098,4347.233274778634,12648.0
AT33,1917,3.086256565361997,2.8699339020605996,6.322766745388799,0.12382870131731162,12.403200420868208,4347.233274778634,12648.0
AT33,1918,3.079684830264497,2.8707344817515583,6.322476221036868,0.12363774601362629,12.396590918474333,4347.233274778634,12648.0
AT33,1919,3.069145008996489,2.8599084866944673,6.3263508073217265,0.1225673246009272,12.377787053283937,4347.233274778634,12648.0
AT33,1920,3.0981339137126294,2.8303685924711477,6.326758995730605,0.12220448954281248,12.377471852899822,4347.233274778634,12648.0
AT33,1921,3.088519245090603,2.79295771811379,6.324140174756667,0.12695116272878268,12.3326216202419,4347.233274778634,12648.0
AT33,1922,3.108517336496533,2.7840706285708428,6.322788796389077,0.12585778039283463,12.341985938523466,4347.233274778634,12648.0
AT33,1923,3.123226783758531,2.758610620216121,6.323147705908749,0.1258547652007579,12.330726507299453,4347.233274778634,12648.0
AT33,1924,3.1425967588129455,2.74948759654611,6.322495476518475,0.1256416588780086,12.34013848159964,4347.233274778634,12648.0
AT33,1925,3.155125480302268,2.733455072114564,6.321634985516536,0.12460976727665489,12.335248019559263,4347.233274778634,12648.0
AT33,1926,3.1677270642441906,2.7227848785651654,6.3199811154113155,0.12463052620239505,12.334489995020068,4347.233274778634,12648.0
AT33,1927,3.187766643713543,2.70617074449972,6.317659660536277,0.12363906135048823,12.335445879912319,4347.233274778634,12648.0
AT33,1928,3.1639753958851875,2.717025179243155,6.314592289976995,0.12424322494999211,12.31996282144024,4347.233274778634,12648.0
AT33,1929,3.1703296659522597,2.700668138172179,6.313075399499605,0.12442330515844063,12.308272986632513,4347.233274778634,12648.0
AT33,1930,3.1616014463154127,2.691711140826871,6.310520926128938,0.12737488142452805,12.291457924626911,4347.233274778634,12648.0
AT33,1931,3.1464711948949784,2.6917052877233667,6.310214009000821,0.13071954509376513,12.278957906308419,4347.233274778634,12648.0
AT33,1932,3.1270975146940883,2.6711493962228157,6.309402097277513,0.13292912206094304,12.241178345837476,4347.233274778634,12648.0
AT33,1933,3.102769754861513,2.676776280335736,6.309380969927026,0.13654573167234463,12.225833894712581,4347.233274778634,12648.0
AT33,1934,3.0952773091490537,2.657313356945633,6.308422561224275,0.14112829754190045,12.201891997324084,4347.233274778634,12648.0
AT33,1935,3.031391183975418,2.6662780670090385,6.307261314926802,0.1489388980471209,12.15330372864779,4347.233274778634,12648.0
AT33,1936,3.025675365196109,2.663258633132711,6.305973133707441,0.1511498440561131,12.146248467906702,4347.233274778634,12648.0
AT33,1937,2.953615018729523,2.6921840174151894,6.305323737223976,0.1584179797186018,12.109488306097173,4347.233274778634,12648.0
AT33,1938,2.9411935902209185,2.666928621057242,6.303626010083504,0.16047072926323022,12.072372356421576,4347.233274778634,12648.0
AT33,1939,2.9075075054354675,2.6759981697082087,6.302694579480343,0.16560399140706739,12.051554049469347,4347.233274778634,12648.0
