Lon;Lat;Year;Total;geometry;area_km2
21,25;67,25;2020;17,657;POLYGON ((4802676.701792236 4914343.521916161, 4793035.754797696 4968891.749445145, 4814260.249053391 4972383.77431728, 4824335.718766365 4917901.037986768, 4802676.701792236 4914343.521916161));1203,6555624727364
28,25;61,75;2020;15,445;POLYGON ((5270785.094532961 4388667.5535577275, 5255810.941435651 4442452.633903027, 5281075.699868276 4449200.632006805, 5296457.642583617 4395512.564138145, 5270785.094532961 4388667.5535577275));1471,7558408242955
26,25;66,25;2020;35,724;POLYGON ((5045448.408888988 4849303.519929727, 5031598.738574596 4903146.346500788, 5053310.190929342 4908356.224835282, 5067585.204033998 4854606.367703483, 5045448.408888988 4849303.519929727));1253,354429457912
11,75;48,25;2020;3,901;POLYGON ((4432988.937954436 2766293.9858494173, 4431887.706025253 2821856.5034925183, 4468841.182075458 2822733.234367694, 4470309.442164533 2767177.887233131, 4432988.937954436 2766293.9858494173));2064,422506399834
13,75;58,75;2020;7,274;POLYGON ((4525330.032308514 3938213.7794242976, 4522471.10609961 3993743.51963488, 4551219.369624094 3995259.900243211, 4554486.389669798 3939749.096074064, 4525330.032308514 3938213.7794242976));1612,1137896614962
-7,25;37,25;2020;0,806;POLYGON ((2765550.300827081 1726107.1351293602, 2776721.1547943586 1780199.5169655571, 2820010.7069101823 1770223.5026582761, 2809156.86548893 1716077.048725093, 2765550.300827081 1726107.1351293602));2461,5406967448753
15,25;61,25;2020;28,481;POLYGON ((4592154.259439052 4220627.13841637, 4587977.40000657 4276020.524242123, 4614614.2868961925 4278006.568048117, 4619208.151328139 4222640.889257262, 4592154.259439052 4220627.13841637));1495,4553826073175
18,25;49,25;2020;11,832;POLYGON ((4905218.811395373 2908092.503264229, 4899287.579081936 2963418.5104086, 4935250.389148375 2967477.5784290945, 4941551.287838677 2912186.151898238, 4905218.811395373 2908092.503264229));2024,2110396693329
7,25;52,25;2020;3,633;POLYGON ((4115033.182650787 3214239.2462494946, 4117332.205568931 3269834.721014678, 4151259.8344864952 3268551.747100368, 4149343.8665183727 3212944.00905023, 4115033.182650787 3214239.2462494946));1899,7966887880252
24,25;64,25;2020;16,678;POLYGON ((5004536.84730957 4612611.316110429, 4992594.070251279 4666932.979076586, 5016175.638626495 4671832.911085065, 5028539.54671184 4617590.255017014, 5004536.84730957 4612611.316110429));1351,5190582278317
21,75;49,75;2020;4,229;POLYGON ((5150271.77355333 2996977.5305548515, 5141711.073532096 3052020.9825218543, 5177033.990065117 3057743.9957891405, 5185964.756437267 3002750.369733409, 5150271.77355333 2996977.5305548515));2003,8653454295577
12,25;49,25;2020;10,897;POLYGON ((4467364.749188731 2878300.1331495685, 4465880.171991664 2933877.516358781, 4502085.765458508 2934985.9533910733, 4503941.404150428 2879417.9929905795, 4467364.749188731 2878300.1331495685));2024,2110806167614
-1,75;39,25;2020;0,316;POLYGON ((3279877.2815914624 1850235.5923545081, 3287760.209536271 1904941.9898707902, 3330432.988630091 1898283.3249565403, 3322877.3776563853 1843538.1749327464, 3279877.2815914624 1850235.5923545081));2395,8067913188715
18,25;52,25;2020;3,194;POLYGON ((4869149.201267065 3240127.7041425686, 4863025.877305051 3295477.845818285, 4896729.053136005 3299321.625286767, 4903233.903203791 3244008.294605371, 4869149.201267065 3240127.7041425686));1899,796656313443
-2,75;37,75;2020;5,195;POLYGON ((3168757.451988438 1700757.9686650587, 3177125.5708907256 1755306.7917192339, 3220669.8934533456 1747959.56155893, 3212622.42213168 1693370.3763876453, 3168757.451988438 1700757.9686650587));2445,3892283685636
14,75;51,25;2020;7,022;POLYGON ((4636665.714620667 3108457.52702652, 4633253.9316517 3163995.139518509, 4667889.28270905 3166252.6074205744, 4671679.769982523 3110735.7505430346, 4636665.714620667 3108457.52702652));1941,8862867801367
27,25;64,75;2020;32,734;POLYGON ((5133417.283074893 4698873.552453922, 5118896.560598064 4752643.408092415, 5141782.411873994 4758461.677183829, 5156722.190327464 4704788.157012285, 5133417.283074893 4698873.552453922));1327,1368406506806
23,75;53,75;2020;2,984;POLYGON ((5210949.73987903 3460133.022368602, 5200485.798946501 3514936.8183061793, 5232593.3984488 3521137.9524650928, 5243441.425581131 3466397.4237786843, 5210949.73987903 3460133.022368602));1835,537541216521
27,75;66,75;2020;31,714;POLYGON ((5096594.951705154 4919248.235223087, 5081410.540205056 4972761.99644369, 5102556.301737161 4978341.32333958, 5118165.522127805 4924929.848433542, 5096594.951705154 4919248.235223087));1228,5547812762074
14,25;50,75;2020;8,118;POLYGON ((4604651.555079701 3050868.3936393377, 4601634.63109266 3106418.9222237277, 4636665.714620667 3108457.52702652, 4640059.452661978 3052925.376251641, 4604651.555079701 3050868.3936393377));1962,7015449482342
17,75;65,75;2020;21,952;POLYGON ((4669900.586951055 4728883.388656693, 4663393.902864336 4783899.578290636, 4686103.828749181 4786444.71983343, 4693042.599063566 4731472.61489376, 4669900.586951055 4728883.388656693));1278,0525927717194
26,75;62,75;2020;11,956;POLYGON ((5165879.833311449 4477328.969950127, 5152013.990800418 4531328.064222775, 5176617.899763214 4537350.356840861, 5190896.818658686 4483441.821256609, 5165879.833311449 4477328.969950127));1424,0034566915033
20,25;66,25;2020;23,352;POLYGON ((4776704.422373027 4798259.311707509, 4768005.039463911 4852995.513626811, 4790156.412123806 4856298.234157767, 4799287.777793391 4801620.779442122, 4776704.422373027 4798259.311707509));1253,3544108189137
29,75;63,25;2020;13,782;POLYGON ((5298831.384805483 4570106.602365328, 5282428.031509362 4623484.916231963, 5306288.386459924 4630455.518712554, 5323102.304715313 4577184.782611695, 5298831.384805483 4570106.602365328));1399,9542420986734
-3,25;48,25;2020;4,247;POLYGON ((3319448.32841086 2857051.731228209, 3329325.12741187 2911875.6992300544, 3365606.120618243 2905260.254748672, 3356092.6875440776 2850381.8519402593, 3319448.32841086 2857051.731228209));2064,4223887269095
19,25;65,75;2020;27,33;POLYGON ((4739256.693087234 4737150.058477787, 4731454.754564518 4792025.4737890465, 4754092.947208413 4795060.8268762585, 4762325.926542892 4740238.014995626, 4739256.693087234 4737150.058477787));1278,0525947891242
-1,25;43,75;2020;7,666;POLYGON ((3392648.511822017 2337044.546141296, 3400644.155870392 2391974.1592246145, 3440323.751486953 2385954.3114527753, 3432674.3586692186 2330983.0586950732, 3392648.511822017 2337044.546141296));2237,1775184718867
13,25;49,75;2020;6,311;POLYGON ((4538281.725781744 2936340.641068814, 4536042.912062571 2991906.2736229575, 4571854.348251822 2993493.412114004, 4574466.126209885 2937941.538161754, 4538281.725781744 2936340.641068814));2003,8654256591697
25,25;66,25;2020;14,713;POLYGON ((5001041.540479624 4839179.851157825, 4988044.542958077 4893200.082498575, 5009843.065370584 4898094.219039799, 5023266.723425109 4844161.26720578, 5001041.540479624 4839179.851157825));1253,354425531349
17,25;51,75;2020;3,259;POLYGON ((4806223.890679086 3177655.2378836526, 4800892.016341553 3233070.294074335, 4835034.616316369 3236481.664095375, 4840746.44237895 3181098.6250355914, 4806223.890679086 3177655.2378836526));1920,9174750432185
2,25;50,75;2020;0,494;POLYGON ((3754671.670516202 3074089.577141571, 3760699.459628563 3129432.4914285387, 3795571.6064516245 3125718.3452153597, 3789919.636163163 3070341.9019861436, 3754671.670516202 3074089.577141571));1962,7015199801692
14,25;51,75;2020;7,307;POLYGON ((4598601.661250852 3161975.104610244, 4595552.701718221 3217535.863968598, 4629824.166982764 3219537.1368378443, 4633253.9316517 3163995.139518509, 4598601.661250852 3161975.104610244));1920,9174942423647
5,25;50,25;2020;9,113;POLYGON ((3962799.4509550678 2999718.853159563, 3966549.784394528 3055224.140756743, 4001940.547338022 3052925.376251641, 3998564.9176561283 2997399.762231263, 3962799.4509550678 2999718.853159563));1983,3617501647734
7,25;51,25;2020;4,752;POLYGON ((4110471.0518195853 3103060.820290524, 4112746.117421348 3158647.5864934684, 4147437.865716004 3157340.210460178, 4145541.8670128193 3101741.429831154, 4110471.0518195853 3103060.820290524));1941,8862954389715
1,25;43,75;2020;1,733;POLYGON ((3593207.1249972526 2309421.6761953076, 3599469.742702366 2364540.8968433216, 3639352.9448001003 2359854.735584231, 3633437.4203882534 2304703.164510427, 3593207.1249972526 2309421.6761953076));2237,1775598404815
22,25;65,75;2020;14,192;POLYGON ((4877237.037863901 4758164.23352118, 4866855.112246657 4812681.476356281, 4889311.978672563 4816693.23350524, 4900122.297356844 4762245.608112406, 4877237.037863901 4758164.23352118));1278,0526002310623
17,25;62,25;2020;14,173;POLYGON ((4688544.690654534 4340345.13803665, 4682649.158373583 4395573.143115478, 4708369.2942654025 4398236.360056962, 4714684.609225763 4343047.2749225525, 4688544.690654534 4340345.13803665));1447,9379570229082
10,75;52,25;2020;3,505;POLYGON ((4355338.696787077 3210117.7680448084, 4354955.452787401 3265752.261235227, 4388909.050656483 3266102.2172198934, 4389675.526055793 3210471.068338138, 4355338.696787077 3210117.7680448084));1899,796692563833
29,75;67,75;2020;11,004;POLYGON ((5148748.777700331 5049042.730485696, 5131736.3135164175 5102036.94425255, 5151830.424972236 5107999.954474875, 5169267.590877742 5055121.202059619, 5148748.777700331 5049042.730485696));1178,6588474649054
2,75;47,75;2020;5,348;POLYGON ((3756643.3906380795 2738223.9016225347, 3762113.231037103 2793554.808418206, 3799239.772630559 2789896.4554662234, 3794133.8906833157 2734536.146210115, 3756643.3906380795 2738223.9016225347));2084,2853698901486
16,25;63,75;2020;27,326;POLYGON ((4620968.774540309 4501329.523239007, 4615847.332348613 4556562.685115037, 4640337.3703500815 4558757.067526743, 4645884.558674798 4503558.317614603, 4620968.774540309 4501329.523239007));1375,792157698145
-2,75;41,25;2020;3,832;POLYGON ((3228514.298530657 2083110.9196422559, 3237273.8732429743 2137820.559545407, 3278514.5577761354 2130771.9027358694, 3270090.3504792703 2076017.8922909598, 3228514.298530657 2083110.9196422559));2327,1074757677347
22,25;67,25;2020;18,749;POLYGON ((4845963.379448603 4921615.309307598, 4835453.881315127 4976029.653658429, 4856615.315913223 4979829.211532836, 4867558.326531228 4925486.1586278975, 4845963.379448603 4921615.309307598));1203,655566285327
0,75;48,25;2020;2,723;POLYGON ((3613920.5999743026 2810704.3225684958, 3620883.3017469244 2865906.026158724, 3657515.2234700783 2861279.4258650686, 3650917.8054138953 2806039.7728208164, 3613920.5999743026 2810704.3225684958));2064,4224498935782
21,25;52,25;2020;6,746;POLYGON ((5073143.7837325465 3266924.770444772, 5064734.789989378 3322020.523239149, 5098220.921261914 3327255.242504879, 5107009.956294073 3272209.7141177976, 5073143.7837325465 3266924.770444772));1899,7966251834684
15,75;57,25;2020;21,103;POLYGON ((4655213.656946535 3779201.854290493, 4650786.123536119 3834671.376654679, 4680687.84374438 3837081.6611379953, 4685517.173607485 3781640.390273925, 4655213.656946535 3779201.854290493));1680,5738614394602
6,75;46,25;2020;10,318;POLYGON ((4049651.6294460674 2549391.350476643, 4052163.005931759 2604857.54173241, 4090542.4324192326 2603177.175431109, 4088389.699969701 2547698.252794538, 4049651.6294460674 2549391.350476643));2142,885923124246
-0,25;46,25;2020;2,05;POLYGON ((3509697.6159505774 2600397.36444405, 3517218.6158377626 2655479.2971682344, 3555221.974270911 2650189.0104263406, 3548057.805985147 2595066.8549622297, 3509697.6159505774 2600397.36444405));2142,8858520958556
19,25;52,75;2020;6,155;POLYGON ((4930400.693248568 3303397.5936659914, 4923479.014760493 3358671.3620856167, 4956734.239231825 3362937.6871793345, 4964038.942346274 3307705.615197464, 4930400.693248568 3303397.5936659914));1878,5253603009983
21,75;52,25;2020;4,508;POLYGON ((5107009.956294073 3272209.7141177976, 5098220.921261914 3327255.242504879, 5131664.384429726 3332721.2180155637, 5140833.168109668 3277728.1518641417, 5107009.956294073 3272209.7141177976));1899,7966190952438
-0,75;44,25;2020;20,239;POLYGON ((3440323.751486953 2385954.3114527753, 3448019.11863128 2440941.3634188394, 3487395.0245653437 2435228.228615456, 3480048.1480873986 2380200.9145512674, 3440323.751486953 2385954.3114527753));2218,66299988568
18,25;65,75;2020;21,031;POLYGON ((4693042.599063566 4731472.61489376, 4686103.828749181 4786444.71983343, 4708791.247282656 4789153.393609971, 4716161.775934664 4734228.213687419, 4693042.599063566 4731472.61489376));1278,0525933964366
-0,75;48,25;2020;0,962;POLYGON ((3503160.2545567257 2826204.7375695007, 3511217.554013691 2881280.2461949955, 3547732.515866599 2875906.585630444, 3540039.8625777387 2820786.9533118377, 3503160.2545567257 2826204.7375695007));2064,422429449365
2,25;48,75;2020;2,716;POLYGON ((3730882.370663305 2852774.273867889, 3736781.1886046273 2908092.503264229, 3773144.6754956204 2904246.336883771, 3767613.695329854 2848895.9753893386, 3730882.370663305 2852774.273867889));2044,3972175808697
4,75;43,75;2020;1,263;POLYGON ((3875477.2710737954 2282044.535708047, 3879307.536599613 2337351.3010373944, 3919390.1873301356 2334537.225414184, 3915907.835805264 2279211.0710261106, 3875477.2710737954 2282044.535708047));2237,1776004819394
22,75;67,75;2020;22,309;POLYGON ((4856615.315913223 4979829.211532836, 4845628.3962581055 5034135.158667039, 4866321.6387774935 5038013.440935623, 4877743.217971874 4983782.26445722, 4856615.315913223 4979829.211532836));1178,6588010872538
-1,75;48,25;2020;1,031;POLYGON ((3429532.3720212844 2837792.4452957455, 3438318.2503315858 2892773.5253910655, 3474745.481548572 2886902.6155638075, 3466323.770120511 2831873.2906623865, 3429532.3720212844 2837792.4452957455));2064,4224141524887
29,75;66,25;2020;12,256;POLYGON ((5199385.409909497 4889781.435222151, 5182573.589379452 4942913.843788258, 5203937.1807069145 4949220.605248459, 5221169.061906217 4896201.026223984, 5199385.409909497 4889781.435222151));1253,354446309103
25,75;66,25;2020;35,999;POLYGON ((5023266.723425109 4844161.26720578, 5009843.065370584 4898094.219039799, 5031598.738574596 4903146.346500788, 5045448.408888988 4849303.519929727, 5023266.723425109 4844161.26720578));1253,3544274491253
28,25;65,25;2020;35,559;POLYGON ((5164617.766801951 4764445.384986889, 5149196.496864431 4817980.750967441, 5171560.67700655 4824026.921037835, 5187401.195035898 4770594.255361008, 5164617.766801951 4764445.384986889));1302,647392662446
0,75;49,75;2020;1,133;POLYGON ((3634924.201829201 2976331.35817514, 3642002.126393314 3031552.8488492114, 3677526.222965343 3027042.5934370635, 3670819.5617353 2971781.904995307, 3634924.201829201 2976331.35817514));2003,865378331953
24,25;67,75;2020;33,28;POLYGON ((4919893.089145688 4992148.083739715, 4907603.915851969 5046220.964743564, 4928190.328976299 5050549.804765364, 4940912.392792362 4996560.44532442, 4919893.089145688 4992148.083739715));1178,6588088977003
22,75;60,25;2020;12,034;POLYGON ((5016058.958593231 4161415.4117135555, 5005747.827021154 4216160.296975376, 5032780.897183553 4221099.353834007, 5043500.682260903 4166420.5734435255, 5016058.958593231 4161415.4117135555));1542,4919147050955
29,75;65,25;2020;18,614;POLYGON ((5232806.555462811 4783386.33946087, 5216129.8205887 4836605.22407647, 5238331.970456407 4843136.768312658, 5255425.632491568 4790028.961062004, 5232806.555462811 4783386.33946087));1302,6473976407028
1,75;47,25;2020;8,379;POLYGON ((3675590.507381568 2691105.1760298135, 3681753.0046486272 2746360.578986824, 3719182.4382200753 2742165.4171582675, 3713381.554796049 2686876.919202386, 3675590.507381568 2691105.1760298135));2103,984490207631
6,25;45,25;2020;10,83;POLYGON ((4005237.5537424185 2440491.8033988723, 4008074.2139716963 2495909.6156964507, 4047154.7976670815 2493941.644797176, 4044672.561507572 2438509.479866337, 4005237.5537424185 2440491.8033988723));2181,1156830661084
-5,25;41,75;2020;0,563;POLYGON ((3031922.31756757 2177183.5009463695, 3042421.10418785 2231660.5779905086, 3083034.498997569 2223293.180213758, 3072872.0911498675 2168762.2529676845, 3031922.31756757 2177183.5009463695));2309,477921201841
0,25;48,25;2020;1,658;POLYGON ((3576960.631755827 2815620.0975974663, 3584288.4155398495 2870781.7945841355, 3620883.3017469244 2865906.026158724, 3613920.5999743026 2810704.3225684958, 3576960.631755827 2815620.0975974663));2064,422443413626
2,75;49,25;2020;4,393;POLYGON ((3773144.6754956204 2904246.336883771, 3778706.063857205 2959604.825240297, 3814728.6117644035 2956036.6396203497, 3809537.2337209214 2900647.7687791754, 3773144.6754956204 2904246.336883771));2024,2110497195392
16,75;64,75;2020;20,254;POLYGON ((4634766.451765173 4613931.761204861, 4629171.886366031 4669081.284304115, 4652786.187763414 4671375.508407949, 4658809.854483645 4616263.767293286, 4634766.451765173 4613931.761204861));1327,1368303895804
